time	V(vout)
Step Information: X=494.1  (Run: 6/6)
1.842790153808594e-002	4.121880e+002
1.842790310058594e-002	4.121921e+002
1.842790622558594e-002	4.122001e+002
1.842791247558594e-002	4.122163e+002
1.842792497558594e-002	4.122486e+002
1.842794997558594e-002	4.123133e+002
1.842800000000000e-002	4.124424e+002
1.843000000000000e-002	4.171868e+002
1.843001999996029e-002	4.172301e+002
1.843005999988086e-002	4.173056e+002
1.843013999972200e-002	4.173903e+002
1.843025000000000e-002	4.174128e+002
1.843775000000000e-002	4.121661e+002
1.843777500000000e-002	4.121487e+002
1.843782500000001e-002	4.121384e+002
1.843790000000000e-002	4.121842e+002
1.843790002441407e-002	4.121842e+002
1.843790075683594e-002	4.121861e+002
1.843790153808594e-002	4.121881e+002
1.843790310058594e-002	4.121921e+002
1.843790622558594e-002	4.122001e+002
1.843791247558594e-002	4.122163e+002
1.843792497558594e-002	4.122486e+002
1.843794997558594e-002	4.123133e+002
1.843800000000000e-002	4.124424e+002
1.844000000000000e-002	4.171868e+002
1.844002000002850e-002	4.172301e+002
1.844006000008550e-002	4.173056e+002
1.844014000019948e-002	4.173903e+002
1.844025000000000e-002	4.174128e+002
1.844775000000000e-002	4.121661e+002
1.844777500000000e-002	4.121487e+002
1.844782500000000e-002	4.121384e+002
1.844790000000000e-002	4.121842e+002
1.844790002441406e-002	4.121842e+002
1.844790075683594e-002	4.121861e+002
1.844790153808594e-002	4.121881e+002
1.844790310058594e-002	4.121921e+002
1.844790622558594e-002	4.122002e+002
1.844791247558594e-002	4.122163e+002
1.844792497558594e-002	4.122487e+002
1.844794997558594e-002	4.123133e+002
1.844800000000000e-002	4.124424e+002
1.845000000000000e-002	4.171869e+002
1.845001999996029e-002	4.172301e+002
1.845005999988086e-002	4.173056e+002
1.845013999972200e-002	4.173903e+002
1.845025000000000e-002	4.174129e+002
1.845775000000000e-002	4.121661e+002
1.845777500000000e-002	4.121487e+002
1.845782500000000e-002	4.121384e+002
1.845790000000000e-002	4.121842e+002
1.845790002441406e-002	4.121842e+002
1.845790075683594e-002	4.121861e+002
1.845790153808594e-002	4.121881e+002
1.845790310058594e-002	4.121921e+002
1.845790622558594e-002	4.122002e+002
1.845791247558594e-002	4.122163e+002
1.845792497558594e-002	4.122487e+002
1.845794997558594e-002	4.123133e+002
1.845800000000000e-002	4.124424e+002
1.846000000000000e-002	4.171869e+002
1.846002000002850e-002	4.172302e+002
1.846006000008549e-002	4.173056e+002
1.846014000019948e-002	4.173903e+002
1.846025000000000e-002	4.174129e+002
1.846775000000000e-002	4.121661e+002
1.846777500000000e-002	4.121487e+002
1.846782500000000e-002	4.121385e+002
1.846790000000000e-002	4.121842e+002
1.846790002441406e-002	4.121842e+002
1.846790075683594e-002	4.121861e+002
1.846790153808594e-002	4.121881e+002
1.846790310058594e-002	4.121921e+002
1.846790622558594e-002	4.122002e+002
1.846791247558594e-002	4.122163e+002
1.846792497558594e-002	4.122487e+002
1.846794997558594e-002	4.123133e+002
1.846800000000000e-002	4.124424e+002
1.847000000000000e-002	4.171869e+002
1.847001999996029e-002	4.172302e+002
1.847005999988086e-002	4.173057e+002
1.847013999972200e-002	4.173903e+002
1.847025000000000e-002	4.174129e+002
1.847775000000000e-002	4.121661e+002
1.847777500000000e-002	4.121487e+002
1.847782500000000e-002	4.121385e+002
1.847790000000000e-002	4.121842e+002
1.847790002441406e-002	4.121842e+002
1.847790075683594e-002	4.121861e+002
1.847790153808594e-002	4.121881e+002
1.847790310058594e-002	4.121921e+002
1.847790622558594e-002	4.122002e+002
1.847791247558594e-002	4.122163e+002
1.847792497558594e-002	4.122487e+002
1.847794997558594e-002	4.123133e+002
1.847800000000000e-002	4.124425e+002
1.848000000000000e-002	4.171869e+002
1.848002000002850e-002	4.172302e+002
1.848006000008549e-002	4.173057e+002
1.848014000019948e-002	4.173903e+002
1.848025000000000e-002	4.174129e+002
1.848775000000000e-002	4.121661e+002
1.848777500000000e-002	4.121487e+002
1.848782500000000e-002	4.121385e+002
1.848790000000000e-002	4.121842e+002
1.848790002441406e-002	4.121843e+002
1.848790075683594e-002	4.121861e+002
1.848790153808594e-002	4.121881e+002
1.848790310058594e-002	4.121922e+002
1.848790622558594e-002	4.122002e+002
1.848791247558594e-002	4.122164e+002
1.848792497558594e-002	4.122487e+002
1.848794997558594e-002	4.123134e+002
1.848800000000000e-002	4.124425e+002
1.849000000000000e-002	4.171869e+002
1.849001999996029e-002	4.172302e+002
1.849005999988086e-002	4.173057e+002
1.849013999972200e-002	4.173903e+002
1.849025000000000e-002	4.174129e+002
1.849775000000000e-002	4.121661e+002
1.849777500000000e-002	4.121488e+002
1.849782500000001e-002	4.121385e+002
1.849790000000001e-002	4.121842e+002
1.849790002441407e-002	4.121843e+002
1.849790075683594e-002	4.121862e+002
1.849790153808594e-002	4.121882e+002
1.849790310058594e-002	4.121922e+002
1.849790622558594e-002	4.122002e+002
1.849791247558594e-002	4.122164e+002
1.849792497558594e-002	4.122487e+002
1.849794997558594e-002	4.123134e+002
1.849800000000000e-002	4.124425e+002
1.850000000000000e-002	4.171869e+002
1.850001999996029e-002	4.172302e+002
1.850005999988086e-002	4.173057e+002
1.850013999972200e-002	4.173904e+002
1.850025000000000e-002	4.174129e+002
1.850775000000000e-002	4.121662e+002
1.850777500000000e-002	4.121488e+002
1.850782500000001e-002	4.121385e+002
1.850790000000000e-002	4.121843e+002
1.850790002441407e-002	4.121843e+002
1.850790075683594e-002	4.121862e+002
1.850790153808594e-002	4.121882e+002
1.850790310058594e-002	4.121922e+002
1.850790622558594e-002	4.122003e+002
1.850791247558594e-002	4.122164e+002
1.850792497558594e-002	4.122487e+002
1.850794997558594e-002	4.123134e+002
1.850800000000000e-002	4.124425e+002
1.851000000000000e-002	4.171869e+002
1.851002000002850e-002	4.172302e+002
1.851006000008550e-002	4.173057e+002
1.851014000019948e-002	4.173904e+002
1.851025000000000e-002	4.174129e+002
1.851775000000000e-002	4.121662e+002
1.851777500000000e-002	4.121488e+002
1.851782500000001e-002	4.121385e+002
1.851790000000000e-002	4.121843e+002
1.851790002441407e-002	4.121843e+002
1.851790075683594e-002	4.121862e+002
1.851790153808594e-002	4.121882e+002
1.851790310058594e-002	4.121922e+002
1.851790622558594e-002	4.122003e+002
1.851791247558594e-002	4.122164e+002
1.851792497558594e-002	4.122487e+002
1.851794997558594e-002	4.123134e+002
1.851800000000000e-002	4.124425e+002
1.852000000000000e-002	4.171870e+002
1.852001999996029e-002	4.172302e+002
1.852005999988086e-002	4.173057e+002
1.852013999972200e-002	4.173904e+002
1.852025000000000e-002	4.174130e+002
1.852775000000000e-002	4.121662e+002
1.852777500000000e-002	4.121488e+002
1.852782500000001e-002	4.121385e+002
1.852790000000000e-002	4.121843e+002
1.852790002441406e-002	4.121843e+002
1.852790075683594e-002	4.121862e+002
1.852790153808594e-002	4.121882e+002
1.852790310058594e-002	4.121922e+002
1.852790622558594e-002	4.122003e+002
1.852791247558594e-002	4.122164e+002
1.852792497558594e-002	4.122487e+002
1.852794997558594e-002	4.123134e+002
1.852800000000000e-002	4.124425e+002
1.853000000000000e-002	4.171870e+002
1.853002000002850e-002	4.172303e+002
1.853006000008550e-002	4.173057e+002
1.853014000019948e-002	4.173904e+002
1.853025000000000e-002	4.174130e+002
1.853775000000000e-002	4.121662e+002
1.853777500000000e-002	4.121488e+002
1.853782500000000e-002	4.121385e+002
1.853790000000000e-002	4.121843e+002
1.853790002441406e-002	4.121843e+002
1.853790075683594e-002	4.121862e+002
1.853790153808594e-002	4.121882e+002
1.853790310058594e-002	4.121922e+002
1.853790622558594e-002	4.122003e+002
1.853791247558594e-002	4.122164e+002
1.853792497558594e-002	4.122487e+002
1.853794997558594e-002	4.123134e+002
1.853800000000000e-002	4.124425e+002
1.854000000000000e-002	4.171870e+002
1.854001999996029e-002	4.172303e+002
1.854005999988086e-002	4.173057e+002
1.854013999972200e-002	4.173904e+002
1.854025000000000e-002	4.174130e+002
1.854775000000000e-002	4.121662e+002
1.854777500000000e-002	4.121488e+002
1.854782500000000e-002	4.121385e+002
1.854790000000000e-002	4.121843e+002
1.854790002441406e-002	4.121843e+002
1.854790075683594e-002	4.121862e+002
1.854790153808594e-002	4.121882e+002
1.854790310058594e-002	4.121922e+002
1.854790622558594e-002	4.122003e+002
1.854791247558594e-002	4.122164e+002
1.854792497558594e-002	4.122488e+002
1.854794997558594e-002	4.123134e+002
1.854800000000000e-002	4.124425e+002
1.854809995116594e-002	4.126985e+002
1.855000000000000e-002	4.171870e+002
1.855002000002850e-002	4.172303e+002
1.855006000008549e-002	4.173057e+002
1.855014000019948e-002	4.173904e+002
1.855025000000000e-002	4.174130e+002
1.855775000000000e-002	4.121662e+002
1.855777500000000e-002	4.121488e+002
1.855782500000000e-002	4.121385e+002
1.855790000000000e-002	4.121843e+002
1.855790002441406e-002	4.121843e+002
1.855790075683594e-002	4.121862e+002
1.855790153808594e-002	4.121882e+002
1.855790310058594e-002	4.121922e+002
1.855790622558594e-002	4.122003e+002
1.855791247558594e-002	4.122164e+002
1.855792497558594e-002	4.122488e+002
1.855794997558594e-002	4.123134e+002
1.855800000000000e-002	4.124426e+002
1.856000000000000e-002	4.171870e+002
1.856001999996029e-002	4.172303e+002
1.856005999988086e-002	4.173057e+002
1.856013999972200e-002	4.173904e+002
1.856025000000000e-002	4.174130e+002
1.856775000000000e-002	4.121662e+002
1.856777500000000e-002	4.121488e+002
1.856782500000000e-002	4.121385e+002
1.856790000000000e-002	4.121843e+002
1.856790002441406e-002	4.121844e+002
1.856790075683594e-002	4.121862e+002
1.856790153808594e-002	4.121882e+002
1.856790310058594e-002	4.121923e+002
1.856790622558594e-002	4.122003e+002
1.856791247558594e-002	4.122164e+002
1.856792497558594e-002	4.122488e+002
1.856794997558594e-002	4.123134e+002
1.856800000000000e-002	4.124426e+002
1.857000000000000e-002	4.171870e+002
1.857002000002850e-002	4.172303e+002
1.857006000008549e-002	4.173058e+002
1.857014000019948e-002	4.173904e+002
1.857025000000000e-002	4.174130e+002
1.857775000000000e-002	4.121662e+002
1.857777500000001e-002	4.121488e+002
1.857782500000001e-002	4.121385e+002
1.857790000000001e-002	4.121843e+002
1.857790002441407e-002	4.121844e+002
1.857790075683594e-002	4.121862e+002
1.857790153808594e-002	4.121882e+002
1.857790310058594e-002	4.121923e+002
1.857790622558594e-002	4.122003e+002
1.857791247558594e-002	4.122165e+002
1.857792497558594e-002	4.122488e+002
1.857794997558594e-002	4.123134e+002
1.857800000000000e-002	4.124426e+002
1.858000000000000e-002	4.171870e+002
1.858002000002850e-002	4.172303e+002
1.858006000008550e-002	4.173058e+002
1.858014000019949e-002	4.173904e+002
1.858025000000000e-002	4.174130e+002
1.858775000000000e-002	4.121662e+002
1.858777500000000e-002	4.121488e+002
1.858782500000001e-002	4.121385e+002
1.858790000000000e-002	4.121843e+002
1.858790002441407e-002	4.121844e+002
1.858790075683594e-002	4.121862e+002
1.858790153808594e-002	4.121882e+002
1.858790310058594e-002	4.121923e+002
1.858790622558594e-002	4.122003e+002
1.858791247558594e-002	4.122165e+002
1.858792497558594e-002	4.122488e+002
1.858794997558594e-002	4.123134e+002
1.858800000000000e-002	4.124426e+002
1.859000000000000e-002	4.171870e+002
1.859001999996029e-002	4.172303e+002
1.859005999988086e-002	4.173058e+002
1.859013999972200e-002	4.173904e+002
1.859025000000000e-002	4.174130e+002
1.859775000000000e-002	4.121662e+002
1.859777500000000e-002	4.121489e+002
1.859782500000001e-002	4.121386e+002
1.859790000000000e-002	4.121843e+002
1.859790002441407e-002	4.121844e+002
1.859790075683594e-002	4.121862e+002
1.859790153808594e-002	4.121882e+002
1.859790310058594e-002	4.121923e+002
1.859790622558594e-002	4.122003e+002
1.859791247558594e-002	4.122165e+002
1.859792497558594e-002	4.122488e+002
1.859794997558594e-002	4.123134e+002
1.859800000000000e-002	4.124426e+002
1.860000000000000e-002	4.171870e+002
1.860002000002850e-002	4.172303e+002
1.860006000008550e-002	4.173058e+002
1.860014000019948e-002	4.173904e+002
1.860025000000000e-002	4.174130e+002
1.860775000000000e-002	4.121662e+002
1.860777500000000e-002	4.121489e+002
1.860782500000001e-002	4.121386e+002
1.860790000000000e-002	4.121843e+002
1.860790002441407e-002	4.121844e+002
1.860790075683594e-002	4.121862e+002
1.860790153808594e-002	4.121883e+002
1.860790310058594e-002	4.121923e+002
1.860790622558594e-002	4.122003e+002
1.860791247558594e-002	4.122165e+002
1.860792497558594e-002	4.122488e+002
1.860794997558594e-002	4.123134e+002
1.860800000000000e-002	4.124426e+002
1.861000000000000e-002	4.171870e+002
1.861001999996029e-002	4.172303e+002
1.861005999988086e-002	4.173058e+002
1.861013999972200e-002	4.173904e+002
1.861025000000000e-002	4.174130e+002
1.861775000000000e-002	4.121663e+002
1.861777500000000e-002	4.121489e+002
1.861782500000001e-002	4.121386e+002
1.861790000000000e-002	4.121843e+002
1.861790002441406e-002	4.121844e+002
1.861790075683594e-002	4.121862e+002
1.861790153808594e-002	4.121883e+002
1.861790310058594e-002	4.121923e+002
1.861790622558594e-002	4.122003e+002
1.861791247558594e-002	4.122165e+002
1.861792497558594e-002	4.122488e+002
1.861794997558594e-002	4.123134e+002
1.861800000000000e-002	4.124426e+002
1.862000000000000e-002	4.171870e+002
1.862002000002850e-002	4.172303e+002
1.862006000008550e-002	4.173058e+002
1.862014000019948e-002	4.173904e+002
1.862025000000000e-002	4.174130e+002
1.862775000000000e-002	4.121663e+002
1.862777500000000e-002	4.121489e+002
1.862782500000000e-002	4.121386e+002
1.862790000000000e-002	4.121843e+002
1.862790002441406e-002	4.121844e+002
1.862790075683594e-002	4.121862e+002
1.862790153808594e-002	4.121883e+002
1.862790310058594e-002	4.121923e+002
1.862790622558594e-002	4.122003e+002
1.862791247558594e-002	4.122165e+002
1.862792497558594e-002	4.122488e+002
1.862794997558594e-002	4.123134e+002
1.862800000000000e-002	4.124426e+002
1.863000000000000e-002	4.171870e+002
1.863001999996029e-002	4.172303e+002
1.863005999988086e-002	4.173058e+002
1.863013999972200e-002	4.173904e+002
1.863025000000000e-002	4.174130e+002
1.863775000000000e-002	4.121663e+002
1.863777500000000e-002	4.121489e+002
1.863782500000000e-002	4.121386e+002
1.863790000000000e-002	4.121844e+002
1.863790002441406e-002	4.121844e+002
1.863790075683594e-002	4.121862e+002
1.863790153808594e-002	4.121883e+002
1.863790310058594e-002	4.121923e+002
1.863790622558594e-002	4.122003e+002
1.863791247558594e-002	4.122165e+002
1.863792497558594e-002	4.122488e+002
1.863794997558594e-002	4.123135e+002
1.863800000000000e-002	4.124426e+002
1.864000000000000e-002	4.171870e+002
1.864002000002850e-002	4.172303e+002
1.864006000008549e-002	4.173058e+002
1.864014000019948e-002	4.173904e+002
1.864025000000000e-002	4.174130e+002
1.864775000000000e-002	4.121663e+002
1.864777500000000e-002	4.121489e+002
1.864782500000000e-002	4.121386e+002
1.864790000000000e-002	4.121844e+002
1.864790002441406e-002	4.121844e+002
1.864790075683594e-002	4.121862e+002
1.864790153808594e-002	4.121883e+002
1.864790310058594e-002	4.121923e+002
1.864790622558594e-002	4.122003e+002
1.864791247558594e-002	4.122165e+002
1.864792497558594e-002	4.122488e+002
1.864794997558594e-002	4.123134e+002
1.864800000000000e-002	4.124426e+002
1.865000000000000e-002	4.171870e+002
1.865001999996029e-002	4.172303e+002
1.865005999988086e-002	4.173058e+002
1.865013999972200e-002	4.173904e+002
1.865025000000000e-002	4.174130e+002
1.865775000000000e-002	4.121663e+002
1.865777500000000e-002	4.121489e+002
1.865782500000000e-002	4.121386e+002
1.865790000000000e-002	4.121844e+002
1.865790002441406e-002	4.121844e+002
1.865790075683594e-002	4.121862e+002
1.865790153808594e-002	4.121883e+002
1.865790310058594e-002	4.121923e+002
1.865790622558594e-002	4.122003e+002
1.865791247558594e-002	4.122165e+002
1.865792497558594e-002	4.122488e+002
1.865794997558594e-002	4.123135e+002
1.865800000000000e-002	4.124426e+002
1.866000000000000e-002	4.171870e+002
1.866002000002850e-002	4.172303e+002
1.866006000008549e-002	4.173058e+002
1.866014000019948e-002	4.173904e+002
1.866025000000000e-002	4.174130e+002
1.866775000000000e-002	4.121663e+002
1.866777500000001e-002	4.121489e+002
1.866782500000001e-002	4.121386e+002
1.866790000000001e-002	4.121844e+002
1.866790002441407e-002	4.121844e+002
1.866790075683594e-002	4.121862e+002
1.866790153808594e-002	4.121883e+002
1.866790310058594e-002	4.121923e+002
1.866790622558594e-002	4.122003e+002
1.866791247558594e-002	4.122165e+002
1.866792497558594e-002	4.122488e+002
1.866794997558594e-002	4.123135e+002
1.866800000000000e-002	4.124426e+002
1.867000000000000e-002	4.171870e+002
1.867002000002850e-002	4.172303e+002
1.867006000008550e-002	4.173058e+002
1.867014000019949e-002	4.173904e+002
1.867025000000000e-002	4.174130e+002
1.867775000000000e-002	4.121663e+002
1.867777500000000e-002	4.121489e+002
1.867782500000001e-002	4.121386e+002
1.867790000000000e-002	4.121844e+002
1.867790002441407e-002	4.121844e+002
1.867790075683594e-002	4.121862e+002
1.867790153808594e-002	4.121883e+002
1.867790310058594e-002	4.121923e+002
1.867790622558594e-002	4.122003e+002
1.867791247558594e-002	4.122165e+002
1.867792497558594e-002	4.122488e+002
1.867794997558594e-002	4.123134e+002
1.867800000000000e-002	4.124426e+002
1.868000000000000e-002	4.171870e+002
1.868001999996029e-002	4.172303e+002
1.868005999988086e-002	4.173058e+002
1.868013999972200e-002	4.173904e+002
1.868025000000000e-002	4.174130e+002
1.868775000000000e-002	4.121663e+002
1.868777500000000e-002	4.121489e+002
1.868782500000001e-002	4.121386e+002
1.868790000000000e-002	4.121844e+002
1.868790002441407e-002	4.121844e+002
1.868790075683594e-002	4.121862e+002
1.868790153808594e-002	4.121883e+002
1.868790310058594e-002	4.121923e+002
1.868790622558594e-002	4.122003e+002
1.868791247558594e-002	4.122165e+002
1.868792497558594e-002	4.122488e+002
1.868794997558594e-002	4.123135e+002
1.868800000000000e-002	4.124426e+002
1.869000000000000e-002	4.171870e+002
1.869002000002850e-002	4.172303e+002
1.869006000008550e-002	4.173058e+002
1.869014000019948e-002	4.173904e+002
1.869025000000000e-002	4.174130e+002
1.869775000000000e-002	4.121663e+002
1.869777500000000e-002	4.121489e+002
1.869782500000001e-002	4.121386e+002
1.869790000000000e-002	4.121843e+002
1.869790002441406e-002	4.121844e+002
1.869790075683594e-002	4.121862e+002
1.869790153808594e-002	4.121883e+002
1.869790310058594e-002	4.121923e+002
1.869790622558594e-002	4.122003e+002
1.869791247558594e-002	4.122165e+002
1.869792497558594e-002	4.122488e+002
1.869794997558594e-002	4.123134e+002
1.869800000000000e-002	4.124426e+002
1.870000000000000e-002	4.171870e+002
1.870001999996029e-002	4.172303e+002
1.870005999988086e-002	4.173058e+002
1.870013999972200e-002	4.173904e+002
1.870025000000000e-002	4.174130e+002
1.870775000000000e-002	4.121663e+002
1.870777500000000e-002	4.121489e+002
1.870782500000000e-002	4.121386e+002
1.870790000000000e-002	4.121844e+002
1.870790002441406e-002	4.121844e+002
1.870790075683594e-002	4.121862e+002
1.870790153808594e-002	4.121883e+002
1.870790310058594e-002	4.121923e+002
1.870790622558594e-002	4.122003e+002
1.870791247558594e-002	4.122165e+002
1.870792497558594e-002	4.122488e+002
1.870794997558594e-002	4.123135e+002
1.870800000000000e-002	4.124426e+002
1.871000000000000e-002	4.171870e+002
1.871002000002850e-002	4.172303e+002
1.871006000008550e-002	4.173058e+002
1.871014000019948e-002	4.173904e+002
1.871025000000000e-002	4.174130e+002
1.871775000000000e-002	4.121663e+002
1.871777500000000e-002	4.121489e+002
1.871782500000000e-002	4.121386e+002
1.871790000000000e-002	4.121843e+002
1.871790002441406e-002	4.121844e+002
1.871790075683594e-002	4.121862e+002
1.871790153808594e-002	4.121883e+002
1.871790310058594e-002	4.121923e+002
1.871790622558594e-002	4.122003e+002
1.871791247558594e-002	4.122165e+002
1.871792497558594e-002	4.122488e+002
1.871794997558594e-002	4.123134e+002
1.871800000000000e-002	4.124426e+002
1.872000000000000e-002	4.171870e+002
1.872001999996029e-002	4.172303e+002
1.872005999988086e-002	4.173058e+002
1.872013999972200e-002	4.173904e+002
1.872025000000000e-002	4.174130e+002
1.872775000000000e-002	4.121663e+002
1.872777500000000e-002	4.121489e+002
1.872782500000000e-002	4.121386e+002
1.872790000000000e-002	4.121843e+002
1.872790002441406e-002	4.121844e+002
1.872790075683594e-002	4.121862e+002
1.872790153808594e-002	4.121883e+002
1.872790310058594e-002	4.121923e+002
1.872790622558594e-002	4.122003e+002
1.872791247558594e-002	4.122165e+002
1.872792497558594e-002	4.122488e+002
1.872794997558594e-002	4.123134e+002
1.872800000000000e-002	4.124426e+002
1.873000000000000e-002	4.171870e+002
1.873002000002850e-002	4.172303e+002
1.873006000008549e-002	4.173058e+002
1.873014000019948e-002	4.173904e+002
1.873025000000000e-002	4.174130e+002
1.873032699986036e-002	4.173588e+002
1.873775000000000e-002	4.121662e+002
1.873777500000000e-002	4.121489e+002
1.873782500000000e-002	4.121386e+002
1.873790000000000e-002	4.121843e+002
1.873790002441406e-002	4.121844e+002
1.873790075683594e-002	4.121862e+002
1.873790153808594e-002	4.121883e+002
1.873790310058594e-002	4.121923e+002
1.873790622558594e-002	4.122003e+002
1.873791247558594e-002	4.122165e+002
1.873792497558594e-002	4.122488e+002
1.873794997558594e-002	4.123134e+002
1.873800000000000e-002	4.124426e+002
1.874000000000000e-002	4.171870e+002
1.874001999996029e-002	4.172303e+002
1.874005999988086e-002	4.173058e+002
1.874013999972200e-002	4.173904e+002
1.874025000000000e-002	4.174130e+002
1.874775000000000e-002	4.121662e+002
1.874777500000001e-002	4.121489e+002
1.874782500000001e-002	4.121386e+002
1.874790000000001e-002	4.121843e+002
1.874790002441407e-002	4.121844e+002
1.874790075683594e-002	4.121862e+002
1.874790153808594e-002	4.121883e+002
1.874790310058594e-002	4.121923e+002
1.874790622558594e-002	4.122003e+002
1.874791247558594e-002	4.122165e+002
1.874792497558594e-002	4.122488e+002
1.874794997558594e-002	4.123134e+002
1.874800000000000e-002	4.124426e+002
1.875000000000000e-002	4.171870e+002
1.875001999996029e-002	4.172303e+002
1.875005999988086e-002	4.173058e+002
1.875013999972200e-002	4.173904e+002
1.875025000000000e-002	4.174130e+002
1.875775000000000e-002	4.121662e+002
1.875777500000000e-002	4.121489e+002
1.875782500000001e-002	4.121386e+002
1.875790000000000e-002	4.121843e+002
1.875790002441407e-002	4.121844e+002
1.875790075683594e-002	4.121862e+002
1.875790153808594e-002	4.121883e+002
1.875790310058594e-002	4.121923e+002
1.875790622558594e-002	4.122003e+002
1.875791247558594e-002	4.122165e+002
1.875792497558594e-002	4.122488e+002
1.875794997558594e-002	4.123134e+002
1.875800000000000e-002	4.124426e+002
1.876000000000000e-002	4.171870e+002
1.876002000002850e-002	4.172303e+002
1.876006000008550e-002	4.173058e+002
1.876014000019948e-002	4.173904e+002
1.876025000000000e-002	4.174130e+002
1.876775000000000e-002	4.121662e+002
1.876777500000000e-002	4.121489e+002
1.876782500000001e-002	4.121386e+002
1.876790000000000e-002	4.121843e+002
1.876790002441407e-002	4.121844e+002
1.876790075683594e-002	4.121862e+002
1.876790153808594e-002	4.121882e+002
1.876790310058594e-002	4.121923e+002
1.876790622558594e-002	4.122003e+002
1.876791247558594e-002	4.122165e+002
1.876792497558594e-002	4.122488e+002
1.876794997558594e-002	4.123134e+002
1.876800000000000e-002	4.124426e+002
1.877000000000000e-002	4.171870e+002
1.877001999996029e-002	4.172303e+002
1.877005999988086e-002	4.173058e+002
1.877013999972200e-002	4.173904e+002
1.877025000000000e-002	4.174130e+002
1.877775000000000e-002	4.121662e+002
1.877777500000000e-002	4.121489e+002
1.877782500000001e-002	4.121386e+002
1.877790000000000e-002	4.121843e+002
1.877790002441407e-002	4.121844e+002
1.877790075683594e-002	4.121862e+002
1.877790153808594e-002	4.121882e+002
1.877790310058594e-002	4.121923e+002
1.877790622558594e-002	4.122003e+002
1.877791247558594e-002	4.122165e+002
1.877792497558594e-002	4.122488e+002
1.877794997558594e-002	4.123134e+002
1.877800000000000e-002	4.124426e+002
1.878000000000000e-002	4.171870e+002
1.878002000002850e-002	4.172303e+002
1.878006000008550e-002	4.173058e+002
1.878014000019948e-002	4.173904e+002
1.878025000000000e-002	4.174130e+002
1.878775000000000e-002	4.121662e+002
1.878777500000000e-002	4.121488e+002
1.878782500000001e-002	4.121385e+002
1.878790000000000e-002	4.121843e+002
1.878790002441406e-002	4.121844e+002
1.878790075683594e-002	4.121862e+002
1.878790153808594e-002	4.121882e+002
1.878790310058594e-002	4.121923e+002
1.878790622558594e-002	4.122003e+002
1.878791247558594e-002	4.122165e+002
1.878792497558594e-002	4.122488e+002
1.878794997558594e-002	4.123134e+002
1.878800000000000e-002	4.124426e+002
1.879000000000000e-002	4.171870e+002
1.879001999996029e-002	4.172303e+002
1.879005999988086e-002	4.173057e+002
1.879013999972200e-002	4.173904e+002
1.879025000000000e-002	4.174130e+002
1.879775000000000e-002	4.121662e+002
1.879777500000000e-002	4.121488e+002
1.879782500000000e-002	4.121385e+002
1.879790000000000e-002	4.121843e+002
1.879790002441406e-002	4.121844e+002
1.879790075683594e-002	4.121862e+002
1.879790153808594e-002	4.121882e+002
1.879790310058594e-002	4.121923e+002
1.879790622558594e-002	4.122003e+002
1.879791247558594e-002	4.122164e+002
1.879792497558594e-002	4.122488e+002
1.879794997558594e-002	4.123134e+002
1.879800000000000e-002	4.124426e+002
1.880000000000000e-002	4.171870e+002
1.880002000002850e-002	4.172303e+002
1.880006000008549e-002	4.173058e+002
1.880014000019948e-002	4.173904e+002
1.880025000000000e-002	4.174130e+002
1.880775000000000e-002	4.121662e+002
1.880777500000000e-002	4.121488e+002
1.880782500000000e-002	4.121385e+002
1.880790000000000e-002	4.121843e+002
1.880790002441406e-002	4.121843e+002
1.880790075683594e-002	4.121862e+002
1.880790153808594e-002	4.121882e+002
1.880790310058594e-002	4.121922e+002
1.880790622558594e-002	4.122003e+002
1.880791247558594e-002	4.122164e+002
1.880792497558594e-002	4.122488e+002
1.880794997558594e-002	4.123134e+002
1.880800000000000e-002	4.124426e+002
1.881000000000000e-002	4.171870e+002
1.881001999996029e-002	4.172303e+002
1.881005999988086e-002	4.173057e+002
1.881013999972200e-002	4.173904e+002
1.881025000000000e-002	4.174130e+002
1.881775000000000e-002	4.121662e+002
1.881777500000000e-002	4.121488e+002
1.881782500000000e-002	4.121385e+002
1.881790000000000e-002	4.121843e+002
1.881790002441406e-002	4.121843e+002
1.881790075683594e-002	4.121862e+002
1.881790153808594e-002	4.121882e+002
1.881790310058594e-002	4.121922e+002
1.881790622558594e-002	4.122003e+002
1.881791247558594e-002	4.122164e+002
1.881792497558594e-002	4.122488e+002
1.881794997558594e-002	4.123134e+002
1.881800000000000e-002	4.124426e+002
1.882000000000000e-002	4.171870e+002
1.882002000002850e-002	4.172303e+002
1.882006000008549e-002	4.173057e+002
1.882014000019948e-002	4.173904e+002
1.882025000000000e-002	4.174130e+002
1.882775000000000e-002	4.121662e+002
1.882777500000000e-002	4.121488e+002
1.882782500000000e-002	4.121385e+002
1.882790000000000e-002	4.121843e+002
1.882790002441406e-002	4.121843e+002
1.882790075683594e-002	4.121862e+002
1.882790153808594e-002	4.121882e+002
1.882790310058594e-002	4.121922e+002
1.882790622558594e-002	4.122003e+002
1.882791247558594e-002	4.122164e+002
1.882792497558594e-002	4.122488e+002
1.882794997558594e-002	4.123134e+002
1.882800000000000e-002	4.124425e+002
1.883000000000000e-002	4.171870e+002
1.883001999996029e-002	4.172303e+002
1.883005999988086e-002	4.173057e+002
1.883013999972200e-002	4.173904e+002
1.883025000000000e-002	4.174130e+002
1.883775000000000e-002	4.121662e+002
